country,year,renewable_share,gdp_growth,gdp_per_capita,energy_import_pct,oil_price,oil_price_change,renewable_x_oil,renewable_group,shock_year
Belarus,2002,6.52,5.04526748,1479.314583,84.3405505017411,24.993254901960782,2.197993193509773,14.330915621683719,"Low
(<25%)",False
Belarus,2003,6.25,7.043192559,1819.766059,85.235837610483,28.850813953488373,15.43440046788367,96.46500292427294,"Low
(<25%)",False
Belarus,2004,6.27,11.44974311,2378.623286,86.5940781966899,38.25969348659004,32.612180537679535,204.47837197125068,"Low
(<25%)",False
Belarus,2005,6.83,9.400001524,3125.810535,85.39602242083,54.57455252918288,42.64241962186961,291.2477260173694,"Low
(<25%)",False
Belarus,2006,7.2,9.999994812,3847.434124,86.2245205090045,65.16176470588235,19.399540053100985,139.6766883823271,"Low
(<25%)",False
Belarus,2007,7.28,8.600006536,4735.657608,84.715589734745,72.44116,11.171267885353187,81.3268302053712,"Low
(<25%)",False
Belarus,2008,7.08,10.19999944,6377.369732,87.7508675306868,96.94434782608695,33.82495231452252,239.48066238681943,"Low
(<25%)",True
Belarus,2009,7.39,0.19999531,5352.583912,83.5341712844078,61.73876984126984,-36.31524557571325,-268.3696648045209,"Low
(<25%)",True
Belarus,2010,7.3,7.798266823,6033.686239,84.9797087734985,79.60944444444445,28.945627924106752,211.30308384597927,"Low
(<25%)",False
Belarus,2011,7.52,5.37870745,6527.173869,84.1461626488708,111.26427419354839,39.76265626523032,299.015175114532,"Low
(<25%)",False
Belarus,2012,7.25,1.687135536,6953.132515,87.2466128662392,111.57068273092369,0.2753880700666622,1.996563507983301,"Low
(<25%)",False
Belarus,2013,6.97,1.003470841,7998.125239,86.7268926963897,108.555,-2.702934729006401,-18.839455061174615,"Low
(<25%)",False
Belarus,2014,6.69,1.726384854,8341.399679,87.7673818176471,98.9696062992126,-8.829988209467466,-59.07262112133735,"Low
(<25%)",True
Belarus,2015,6.83,-3.829570558,5967.052204,84.9599278749202,52.31654901960784,-47.1387722191797,-321.9578142569973,"Low
(<25%)",True
Belarus,2016,6.74,-2.526446436,5039.681886,83.3138680271355,43.638000000000005,-16.58853495163678,-111.8067255740319,"Low
(<25%)",False
Belarus,2017,7.29,2.5321835,5785.670673,84.8940442128735,54.1248046875,24.03135956620377,175.18861123762548,"Low
(<25%)",False
Belarus,2018,7.22,3.149197594,6360.062473,86.0281547043364,71.335,31.797242339933373,229.57608969431894,"Low
(<25%)",False
Belarus,2019,7.83,1.4,6837.717826,85.2555351812842,64.3198449612403,-9.83409972490319,-77.00100084599198,"Low
(<25%)",False
Belgium,2000,1.44,3.716679384,23041.53473,87.2199602723335,28.66067193675889,60.10147666630692,86.54612639948196,"Low
(<25%)",False
Belgium,2001,1.58,1.099618888,22995.15752,89.7609233715587,24.455719844357976,-14.671505614660186,-23.180978871163095,"Low
(<25%)",False
Belgium,2002,1.68,1.706884585,24887.56133,88.5769003632831,24.993254901960782,2.197993193509773,3.6926285650964186,"Low
(<25%)",False
Belgium,2003,1.89,1.037982549,30587.66841,91.4404517841402,28.850813953488373,15.43440046788367,29.171016884300133,"Low
(<25%)",False
Belgium,2004,2.02,3.571204343,35364.37533,91.7686025297236,38.25969348659004,32.612180537679535,65.87660468611266,"Low
(<25%)",False
Belgium,2005,2.46,2.321737054,36795.97688,91.8732672616677,54.57455252918288,42.64241962186961,104.90035226979923,"Low
(<25%)",False
Belgium,2006,2.82,2.552349944,38672.70594,92.466113707913,65.16176470588235,19.399540053100985,54.70670294974477,"Low
(<25%)",False
Belgium,2007,3.34,3.676881136,44262.896,91.1428349762183,72.44116,11.171267885353187,37.31203473707964,"Low
(<25%)",False
Belgium,2008,3.91,0.446928735,48106.89292,95.9508772708718,96.94434782608695,33.82495231452252,132.25556354978306,"Low
(<25%)",True
Belgium,2009,4.83,-2.020743062,44583.54481,86.6028394359531,61.73876984126984,-36.31524557571325,-175.402636130695,"Low
(<25%)",True
Belgium,2010,6.22,2.864292708,44141.87814,89.3459840076381,79.60944444444445,28.945627924106752,180.041805687944,"Low
(<25%)",False
Belgium,2011,6.66,1.694513899,47348.52502,86.7783531479186,111.26427419354839,39.76265626523032,264.8192907264339,"Low
(<25%)",False
Belgium,2012,7.67,0.739217283,44673.11588,86.3428028453572,111.57068273092369,0.2753880700666622,2.112226497411299,"Low
(<25%)",False
Belgium,2013,8.22,0.459242193,46744.66254,87.3156036625872,108.555,-2.702934729006401,-22.218123472432616,"Low
(<25%)",False
Belgium,2014,9.13,1.578533143,47700.54036,89.7058610236848,98.9696062992126,-8.829988209467466,-80.61779235243797,"Low
(<25%)",True
Belgium,2015,9.37,2.041459009,40991.80814,95.2722551348913,52.31654901960784,-47.1387722191797,-441.6902956937137,"Low
(<25%)",True
Belgium,2016,9.2,1.266686409,41984.10303,86.2542281821502,43.638000000000005,-16.58853495163678,-152.61452155505836,"Low
(<25%)",False
Belgium,2017,9.64,1.619580278,44089.31009,86.9380442337664,54.1248046875,24.03135956620377,231.66230621820435,"Low
(<25%)",False
Belgium,2018,10.66,1.819203664,47519.5531,99.6990006606646,71.335,31.797242339933373,338.95860334368973,"Low
(<25%)",False
Belgium,2019,10.21,2.149559681,46591.49161,90.9302260794468,64.3198449612403,-9.83409972490319,-100.40615819126158,"Low
(<25%)",False
Benin,2000,70.29,5.857714205,512.673902,28.0977102178966,28.66067193675889,60.10147666630692,4224.5327948747135,"High
(>50%)",False
Benin,2001,66.86,5.333135706,518.0674741,29.8724686268292,24.455719844357976,-14.671505614660186,-980.93686539618,"High
(>50%)",False
Benin,2002,64.04,4.643030871,574.9297982,31.9551055315645,24.993254901960782,2.197993193509773,140.75948411236587,"High
(>50%)",False
Benin,2003,61.73,3.443576776,711.2849548,34.4706070799294,28.850813953488373,15.43440046788367,952.7655408824589,"High
(>50%)",False
Benin,2004,60.69,4.429684554,798.7443045,35.0894184206743,38.25969348659004,32.612180537679535,1979.233236831771,"High
(>50%)",False
Benin,2005,59.2,1.713164564,822.7851431,35.8470373520107,54.57455252918288,42.64241962186961,2524.431241614681,"High
(>50%)",False
Benin,2006,57.31,3.943738828,856.0549166,39.1079006187038,65.16176470588235,19.399540053100985,1111.7876404432175,"High
(>50%)",False
Benin,2007,54.49,5.986349322,966.2036183,41.8017950914304,72.44116,11.171267885353187,608.7223870728951,"High
(>50%)",False
Benin,2008,54.76,4.896577084,1125.426134,42.2565178740584,96.94434782608695,33.82495231452252,1852.254388743253,"High
(>50%)",True
Benin,2009,52.83,2.319292139,1088.757906,44.7166102966197,61.73876984126984,-36.31524557571325,-1918.5344237649308,"High
(>50%)",True
Benin,2010,47.19,2.114064726,1036.534515,49.3056672564474,79.60944444444445,28.945627924106752,1365.9441817385975,"Mid
(25-50%)",False
Benin,2019,46.47,6.865687336,1219.515506,46.0416412011571,64.3198449612403,-9.83409972490319,-456.99061421625123,"Mid
(25-50%)",False
Bosnia and Herzegovina,2000,19.35,12.76546946,1484.176056,29.0208771823771,28.66067193675889,60.10147666630692,1162.9635734930391,"Low
(<25%)",False
Bosnia and Herzegovina,2001,20.27,2.423313172,1544.602075,27.5909719023492,24.455719844357976,-14.671505614660186,-297.39141880916196,"Low
(<25%)",False
Bosnia and Herzegovina,2002,21.21,5.027444207,1789.857691,24.6964440589766,24.993254901960782,2.197993193509773,46.61943563434229,"Low
(<25%)",False
Bosnia and Herzegovina,2003,20.14,3.867138795,2258.946452,21.053003073114,28.850813953488373,15.43440046788367,310.8488254231771,"Low
(<25%)",False
Bosnia and Herzegovina,2004,20.1,6.325266169,2698.46718,25.5479237749006,38.25969348659004,32.612180537679535,655.5048288073586,"Low
(<25%)",False
Bosnia and Herzegovina,2005,19.73,3.89717799,2980.601268,27.4686633651637,54.57455252918288,42.64241962186961,841.3349391394873,"Low
(<25%)",False
Bosnia and Herzegovina,2006,18.12,5.414003571,3416.512376,26.3576755818932,65.16176470588235,19.399540053100985,351.51966576218985,"Low
(<25%)",False
Bosnia and Herzegovina,2007,14.84,5.857126342,4193.368011,30.6474418437097,72.44116,11.171267885353187,165.78161541864128,"Low
(<25%)",False
Bosnia and Herzegovina,2008,14.28,5.443831035,5090.945834,29.0363420018349,96.94434782608695,33.82495231452252,483.02031905138153,"Low
(<25%)",True
Bosnia and Herzegovina,2009,17.43,-3.00445593,4714.693746,30.5773027958542,61.73876984126984,-36.31524557571325,-632.974730384682,"Low
(<25%)",True
Bosnia and Herzegovina,2010,19.57,0.86566926,4635.510195,31.1960819719857,79.60944444444445,28.945627924106752,566.4659384747691,"Low
(<25%)",False
Bosnia and Herzegovina,2011,14.16,0.959511247,5092.554723,33.9948257189844,111.26427419354839,39.76265626523032,563.0392127156613,"Low
(<25%)",False
Bosnia and Herzegovina,2012,15.28,-0.821836474,4777.066914,33.2945027300534,111.57068273092369,0.2753880700666622,4.207929710618599,"Low
(<25%)",False
Bosnia and Herzegovina,2013,19.48,2.349856663,5129.663534,29.7224082866732,108.555,-2.702934729006401,-52.65316852104469,"Low
(<25%)",False
Bosnia and Herzegovina,2014,23.68,1.153851092,5330.355075,28.2127054550378,98.9696062992126,-8.829988209467466,-209.0941208001896,"Low
(<25%)",True
Bosnia and Herzegovina,2015,25.28,3.089164152,4729.689959,33.7088994867392,52.31654901960784,-47.1387722191797,-1191.6681617008628,"Mid
(25-50%)",True
Bosnia and Herzegovina,2016,23.03,3.149806916,4994.971551,31.5599865655548,43.638000000000005,-16.58853495163678,-382.03395993619506,"Low
(<25%)",False
Bosnia and Herzegovina,2017,18.52,3.171434875,5394.268944,34.076435377041,54.1248046875,24.03135956620377,445.06077916609377,"Low
(<25%)",False
Bosnia and Herzegovina,2018,35.4,3.740071092,6070.349081,24.2811144045711,71.335,31.797242339933373,1125.6223788336413,"Mid
(25-50%)",False
Bosnia and Herzegovina,2019,37.02,2.831002603,6119.762345,27.3940966075843,64.3198449612403,-9.83409972490319,-364.05837181591613,"Mid
(25-50%)",False
Botswana,2010,29.41,8.563630792,6434.812485,47.9274692159816,79.60944444444445,28.945627924106752,851.2909172479796,"Mid
(25-50%)",False
Botswana,2011,28.41,6.048361455,7617.310041,50.5195938014883,111.26427419354839,39.76265626523032,1129.6570644951935,"Mid
(25-50%)",False
Botswana,2012,27.55,4.456144471,7050.573472,46.8546288849995,111.57068273092369,0.2753880700666622,7.586941330336544,"Mid
(25-50%)",False
Botswana,2013,26.36,11.34339697,7224.912737,45.5211931491077,108.555,-2.702934729006401,-71.24935945660873,"Mid
(25-50%)",False
Botswana,2014,25.38,4.149262255,7495.220866,37.3359617938416,98.9696062992126,-8.829988209467466,-224.10510075628426,"Mid
(25-50%)",True
Botswana,2015,25.58,-5.717682557,6402.910183,34.9296848455718,52.31654901960784,-47.1387722191797,-1205.8097933666165,"Mid
(25-50%)",True
Botswana,2016,26.13,7.036896951,6982.917492,36.3459227467812,43.638000000000005,-16.58853495163678,-433.4584182862691,"Mid
(25-50%)",False
Botswana,2017,26.12,4.00344974,7296.092142,31.8986800092167,54.1248046875,24.03135956620377,627.6991118692424,"Mid
(25-50%)",False
Botswana,2018,25.76,3.98039539,7503.878588,30.9490123313618,71.335,31.797242339933373,819.0969626766837,"Mid
(25-50%)",False
Botswana,2019,25.57,2.992737635,7203.064221,33.1862385245429,64.3198449612403,-9.83409972490319,-251.45792996577458,"Mid
(25-50%)",False
Brazil,2000,42.66,4.387949444,3749.910848,23.6412025308101,28.66067193675889,60.10147666630692,2563.928994584653,"Mid
(25-50%)",False
Brazil,2001,41.33,1.389896404,3160.249345,21.0669723351647,24.455719844357976,-14.671505614660186,-606.3733270539054,"Mid
(25-50%)",False
Brazil,2002,42.85,3.053461857,2839.491501,15.6930656209369,24.993254901960782,2.197993193509773,94.18400834189377,"Mid
(25-50%)",False
Brazil,2003,45.11,1.140828999,3070.436419,12.6504339560963,28.850813953488373,15.43440046788367,696.2458051062323,"Mid
(25-50%)",False
Brazil,2004,45.18,5.759964637,3637.31389,14.9871247447829,38.25969348659004,32.612180537679535,1473.4183166923615,"Mid
(25-50%)",False
Brazil,2005,46.13,3.202132062,4790.456566,11.7093919059105,54.57455252918288,42.64241962186961,1967.094817156845,"Mid
(25-50%)",False
Brazil,2006,46.67,3.961988709,5886.391522,9.42487441775699,65.16176470588235,19.399540053100985,905.376534278223,"Mid
(25-50%)",False
Brazil,2007,47.19,6.069870607,7348.187963,10.7554506884035,72.44116,11.171267885353187,527.1721315098168,"Mid
(25-50%)",False
Brazil,2008,47.04,5.094195448,8831.183643,10.9734366775816,96.94434782608695,33.82495231452252,1591.1257568751394,"Mid
(25-50%)",True
Brazil,2009,48.92,-0.125812003,8597.794335,6.60229702686238,61.73876984126984,-36.31524557571325,-1776.5418135638922,"Mid
(25-50%)",True
Brazil,2010,46.81,7.528225818,11286.07154,9.46056380844546,79.60944444444445,28.945627924106752,1354.944843127437,"Mid
(25-50%)",False
Brazil,2011,45.26,3.974423079,13245.38737,10.7016076437075,111.26427419354839,39.76265626523032,1799.657822564324,"Mid
(25-50%)",False
Brazil,2012,43.49,1.921175985,12370.22325,12.1359170291353,111.57068273092369,0.2753880700666622,11.97662716719914,"Mid
(25-50%)",False
Brazil,2013,42.32,3.00482267,12300.38671,15.7799289306747,108.555,-2.702934729006401,-114.38819773155089,"Mid
(25-50%)",False
Brazil,2014,41.71,0.50395574,12112.83496,14.2246121049324,98.9696062992126,-8.829988209467466,-368.298808216888,"Mid
(25-50%)",True
Brazil,2015,43.62,-3.545763393,8813.989806,8.61387332542045,52.31654901960784,-47.1387722191797,-2056.193244200618,"Mid
(25-50%)",True
Brazil,2016,45.46,-3.275916906,8710.06329,2.67300702990516,43.638000000000005,-16.58853495163678,-754.1147989014081,"Mid
(25-50%)",False
Brazil,2017,45.33,1.322869054,9928.675897,1.14058560979895,54.1248046875,24.03135956620377,1089.3415291360168,"Mid
(25-50%)",False
Bulgaria,2000,7.97,4.587225342,1621.242961,46.8649530070362,28.66067193675889,60.10147666630692,479.00876903046617,"Low
(<25%)",False
Bulgaria,2001,7.24,3.823703664,1770.913534,46.6754332560199,24.455719844357976,-14.671505614660186,-106.22170065013975,"Low
(<25%)",False
Bulgaria,2002,8.7,5.871930278,2092.957694,47.4211786188032,24.993254901960782,2.197993193509773,19.122540783535023,"Low
(<25%)",False
Bulgaria,2003,9.16,5.237154278,2719.497656,47.4286426431466,28.850813953488373,15.43440046788367,141.37910828581443,"Low
(<25%)",False
Bulgaria,2004,9.55,6.510426379,3389.707049,49.0600986271616,38.25969348659004,32.612180537679535,311.4463241348396,"Low
(<25%)",False
Bulgaria,2005,9.83,7.056347526,3899.907638,48.0800794747752,54.57455252918288,42.64241962186961,419.17498488297826,"Low
(<25%)",False
Bulgaria,2006,9.96,6.802589382,4523.050833,46.8648591333487,65.16176470588235,19.399540053100985,193.21941892888583,"Low
(<25%)",False
Bulgaria,2007,8.85,6.591380837,5885.104348,51.98949515202,72.44116,11.171267885353187,98.8657207853757,"Low
(<25%)",False
Bulgaria,2008,9.94,6.116017964,7265.735497,53.0049788983809,96.94434782608695,33.82495231452252,336.2200260063538,"Low
(<25%)",True
Bulgaria,2009,11.62,-3.271854279,6988.233325,46.382604875906,61.73876984126984,-36.31524557571325,-421.98315358978795,"Low
(<25%)",True
Bulgaria,2010,14.27,1.541801443,6853.002854,40.8526500117372,79.60944444444445,28.945627924106752,413.05411047700335,"Low
(<25%)",False
Bulgaria,2011,13.22,2.10120575,7849.165283,37.2374823379259,111.26427419354839,39.76265626523032,525.6623158263449,"Low
(<25%)",False
Bulgaria,2012,15.63,0.754930386,7432.478766,37.3540172307534,111.57068273092369,0.2753880700666622,4.304315535141931,"Low
(<25%)",False
Bulgaria,2013,18.24,-0.560493966,7681.93462,39.0539262867083,108.555,-2.702934729006401,-49.30152945707675,"Low
(<25%)",False
Bulgaria,2014,17.15,0.966869032,7901.785876,35.7151926776029,98.9696062992126,-8.829988209467466,-151.43429779236703,"Low
(<25%)",True
Bulgaria,2015,17.85,3.428054914,7074.681023,37.1318138028411,52.31654901960784,-47.1387722191797,-841.4270841123578,"Low
(<25%)",True
Bulgaria,2016,17.71,3.039825276,7569.478815,39.3293566300094,43.638000000000005,-16.58853495163678,-293.7829539934874,"Low
(<25%)",False
Bulgaria,2017,17.12,2.76217096,8366.293221,40.266772200286,54.1248046875,24.03135956620377,411.41687577340855,"Low
(<25%)",False
Bulgaria,2018,19.6,2.684576131,9446.700772,37.3715030283055,71.335,31.797242339933373,623.2259498626942,"Low
(<25%)",False
Bulgaria,2019,19.34,4.037592082,9879.268533,39.3231832972508,64.3198449612403,-9.83409972490319,-190.1914886796277,"Low
(<25%)",False
Chad,2000,88.7,-0.879681025,166.1757089,3.19434284320898,28.66067193675889,60.10147666630692,5331.0009803014245,"High
(>50%)",False
Chad,2001,88.6,11.65813465,197.1460821,3.73818181818182,24.455719844357976,-14.671505614660186,-1299.8953974588924,"High
(>50%)",False
Chad,2002,88.53,8.491209819,221.4165369,4.52008806923462,24.993254901960782,2.197993193509773,194.5883374214202,"High
(>50%)",False
Chile,2000,31.36,5.326938419,5074.902616,70.4940449473389,28.66067193675889,60.10147666630692,1884.782308255385,"Mid
(25-50%)",False
Chile,2001,32.15,3.303047313,4574.594716,67.8365457140534,24.455719844357976,-14.671505614660186,-471.68890551132495,"Mid
(25-50%)",False
Chile,2002,33.07,3.106970532,4446.249371,69.0840375617552,24.993254901960782,2.197993193509773,72.68763490936819,"Mid
(25-50%)",False
Chile,2003,31.62,4.091047685,4772.563723,71.3337721552689,28.850813953488373,15.43440046788367,488.0357427944817,"Mid
(25-50%)",False
Chile,2004,31.44,7.209539709,6194.85272,75.2968199444253,38.25969348659004,32.612180537679535,1025.3269561046445,"Mid
(25-50%)",False
Chile,2005,32.26,5.742830489,7598.528877,72.2462472171982,54.57455252918288,42.64241962186961,1375.6444570015135,"Mid
(25-50%)",False
